Material,Matl-Comp,Package Size,4.4 MSU转换,FormulaName,Type,Note,SUF,Brand,Seg
80754078,20175815,750,2513.854768,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7MB RJ,1.7503,EC,On going
80754068,90330029,750,1294.650739,SHM BC198N,Non AD shampoo,BC198 N1RP151020L 0.6MB RJ,3.3986,EC,On going
80754087,90074190,750,1294.650739,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.0MM RJ,3.3986,EC,On going
80754086,91830918,200,2427.452278,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.8126,EC,On going
80754072,90074245,750,1294.650739,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,3.3986,EC,On going
80754077,90330061,200,2427.452278,SHM BC156CF,Climbazole shampoo,BC156c F1RT300104 0.45C 0.9SE-Menthol RJ,1.8126,EC,On going
80768410,20111636,750,1294.650739,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,3.3986,PTN,On going
20236814,91830918,600,18851.75664,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,0.2334,EC,pack
20219082,90441514,600,18851.75664,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.2334,EC,pack
80770360,90393423,650,1493.804108,SHM BC177N,PO shampoo,BC177N G1XJ151000 o0.5 1.1PR HS,2.9455,HS,HKTW
80770361,90406979,650,1493.804108,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.8FGB HS,2.9455,HS,HKTW
80721966,90169500,930,2088.178065,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,2.1071,HS,GBU
20214042,20171871,200,56555.26992,COND BC27S109,PO conditioner,S109-20 0.25PO 0.63PDMS NaBz 0.8SA RJ,0.0778,EC,Pack
80771992,90291266,950,2044.134727,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,2.1525,HS,HKTW
80768814,90599946,70,6734.006734,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.6534,PTN,HKTW
80768813,90599946,180,5237.47173,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.8401,PTN,HKTW
90427005,90148173,450,25142.85714,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.175,HS,Pack
80763267,20171348,300,3236.722083,SHM BC189T,Non AD shampoo,BC189T A20NP1510G05 KTN 0.25M 1.1MT PNT,1.3594,PTN,On going
80768403,20111636,1000,1942.004678,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,2.2657,PTN,On going
80763265,20159980,300,3236.722083,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G23 KTN 1.0BTO PNT,1.3594,PTN,On going
80749199,91297192,80,6068.965517,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1MSR,0.725,HS,FGOI
80749200,91265489,80,6068.965517,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1FGB,0.725,HS,FGOI
20262440,20111636,750,15083.9904,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,0.2917,PTN,Pack
80721763,90091798,400,2427.452278,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L28 0.7GS PNT,1.8126,PTN,On going
80768602,90435008,180,5237.47173,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 4.1TFS 0.75RL PTN,0.8401,PTN,HKTW
80768600,90421251,180,5237.47173,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 4.5TFS 0.75RL PTN,0.8401,PTN,HKTW
80768601,90430053,180,5237.47173,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 1.6TFS 1.7MSW 0.9Siri,0.8401,PTN,HKTW
80768603,90430053,40,11783.61007,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 1.6TFS 1.7MSW 0.9Siri,0.3734,PTN,HKTW
20236632,20175815,200,56555.26992,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7MB RJ,0.0778,EC,Pack
20262432,20111636,200,56555.26992,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,0.0778,PTN,Pack
20256741,20111636,500,23305.08475,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,0.1888,PTN,Pack
20236839,20175815,400,28277.63496,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7MB RJ,0.1556,EC,Pack
20251905,20111636,400,28277.63496,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,0.1556,PTN,Pack
80754102,90441514,700,1387.137453,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,3.172,EC,GBU
80754076,90330061,400,2427.452278,SHM BC156CF,Climbazole shampoo,BC156c F1RT300104 0.45C 0.9SE-Menthol RJ,1.8126,EC,On going
80754058,91830918,700,1387.137453,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,3.172,EC,GBU
80763258,20159980,50,4854.904557,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G23 KTN 1.0BTO PNT,0.9063,PTN,FGOI
20214142,90441514,700,16158.64855,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.2723,EC,pack
20238508,90444843,500,22622.10797,SHM BC89,Clear shampoo,BC89 HXs 0.05XL 0.9SN VS,0.1945,VS,Pack
80754082,91830918,1000,1942.004678,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,2.2657,EC,On going
80741461,90441514,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,2.2657,DC,On going
80754095,90441514,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,2.2657,EC,On going
80754073,90074245,400,2427.452278,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.8126,EC,On going
20223873,90441514,500,22622.10797,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.1945,EC,pack
21005627,91947826,1280,9104.076143,SHM BC156OG,PO shampoo,BC156o G1RJ302027 0.5PO 0.95Fl HS,0.4833,HS,Pack
80762401,20136918,300,3236.722083,SHM BC188S,PO shampoo,BC188 S07N40S10 0.5PO 1.0QS 0.357M,1.3594,PTN,On going
20247031,20111636,1000,11652.54237,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,0.3776,PTN,Pack
90436053,91792647,400,28277.63496,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,0.1556,PTN,Pack
20256754,20159980,530,21989.0055,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G23 KTN 1.0BTO PNT,0.2001,PTN,Pack
20210223,90074190,500,22622.10797,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.0MM RJ,0.1945,EC,Pack
20179091,91265489,80,141479.0997,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1FGB,0.0311,HS,pack
80754092,20171871,750,2513.854768,COND BC27S109,PO conditioner,S109-20 0.25PO 0.63PDMS NaBz 0.8SA RJ,1.7503,EC,On going
80717308,90299026,450,2157.814722,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 1.0CMM HS,2.0391,HS,On going
20251914,20171348,530,21989.0055,SHM BC189T,Non AD shampoo,BC189T A20NP1510G05 KTN 0.25M 1.1MT PNT,0.2001,PTN,Pack
80785276,21021319,530,1832.035641,SHM BC189H,Non AD shampoo,BC189H A17NP2020G10 KTN 1.1ROW PNT,2.4017,PTN,On going
80785275,21021319,300,3236.722083,SHM BC189H,Non AD shampoo,BC189H A17NP2020G10 KTN 1.1ROW PNT,1.3594,PTN,On going
21038696,20171348,530,21934.19741,SHM BC189T,Non AD shampoo,BC189T A20NP1510G05 KTN 0.25M 1.1MT PNT,0.2006,PTN,Pack
20183978,91265489,80,141479.0997,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1FGB,0.0311,HS,pack
21038674,20159980,530,21934.19741,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G23 KTN 1.0BTO PNT,0.2006,PTN,Pack
80784164,91297192,300x4,1618.361042,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1MSR,2.7188,HS,On going
21051565,91830918,520,22403.25866,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,0.1964,EC,Pack
21041582,90441514,520,22403.25866,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.1964,EC,Pack
80768734,21008515,500,1885.418006,SHM BC177G,PO shampoo,BC177 G1XJ152000 0.9LZ VS,2.3337,VS,On going
80791214,91830918,400,2427.452278,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.8126,EC,HKTW
80768408,20111636,400,2427.452278,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,1.8126,PTN,On going
80768402,20111636,930,2088.178065,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,2.1071,PTN,GBU
90269859,91873865,530,21348.85978,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 1.3MDM RJ,0.2061,EC,pack
80768409,20111636,500,1834.403402,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,2.3986,PTN,On going
80791112,20154050,670,1449.227628,SHM BC188S,PO shampoo,BC188 S07X4000 0.5PO 1.1DC HS,3.0361,HS,On going
80791111,20154050,360,2697.235334,SHM BC188S,PO shampoo,BC188 S07X4000 0.5PO 1.1DC HS,1.6313,HS,On going
20164200,90435008,180,62857.14286,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 4.1TFS 0.75RL PTN,0.07,PTN,Pack
80721965,90169500,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,2.2657,HS,On going
21069018,20154050,360,32352.94118,SHM BC188S,PO shampoo,BC188 S07X4000 0.5PO 1.1DC HS,0.136,HS,Pack
80763259,20171348,50,4854.904557,SHM BC189T,Non AD shampoo,BC189T A20NP1510G05 KTN 0.25M 1.1MT PNT,0.9063,PTN,FGOI
80803394,90288239,670,1449.227628,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,3.0361,HS,On going
80803402,90169500,670,1449.227628,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,3.0361,HS,On going
80803400,90167254,670,1449.227628,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,3.0361,HS,On going
80803398,90148173,670,1449.227628,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,3.0361,HS,On going
80803395,90261738,670,1449.227628,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,3.0361,HS,On going
20136648,90599946,40,282051.2821,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.0156,PTN,Pack
80795276,21059984,160,5891.805035,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9MA,0.7468,PTN,On going
80795278,21059984,70,6734.006734,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9MA,0.6534,PTN,On going
80795277,21059975,470,2005.743721,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G10S05 1.2MA PNT,2.1937,PTN,On going
21106902,90485140,300,38834.95146,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G10S05 0.8Redline PNT,0.1133,PTN,Pack
20183514,90599946,180,62857.14286,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.07,PTN,Pack
80799279,90485140,470,2005.743721,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G10S05 0.8Redline PNT,2.1937,PTN,On going
80803396,90148173,1200,1618.301519,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,2.7189,HS,On going
80803401,90169500,1200,1618.301519,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,2.7189,HS,On going
80803399,90261738,1200,1618.301519,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,2.7189,HS,On going
80791109,20154050,80,6068.965517,SHM BC188S,PO shampoo,BC188 S07X4000 0.5PO 1.1DC HS,0.725,HS,FGOI
80799280,90485140,300,3236.722083,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G10S05 0.8Redline PNT,1.3594,PTN,On going
80790733,21052767,280,3366.745734,SHM BC177N,PO shampoo,BC177N G1XJ152000 0.5PO NaSal 0.8OB HR,1.3069,HR,On going
80790735,21032813,280,3366.745734,SHM BC177N,PO shampoo,BC177N G1XJ152000 0.5PO NaSal 0.7SC HR,1.3069,HR,On going
80790749,21038926,280,3366.745734,SHM BC177N,PO shampoo,BC177N G1XJ152000 0.3PO NaSal 0.7Amer HR,1.3069,HR,On going
80790748,21009419,280,3366.745734,COND BC840M61,Non AD conditioner,BC840 M61-23 3.0FTH NaBz 0.6Americana HR,1.3069,HR,On going
80790747,21009419,530,2371.58411,COND BC840M61,Non AD conditioner,BC840 M61-23 3.0FTH NaBz 0.6Americana HR,1.8553,HR,On going
21118649,21059984,160,62857.14286,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9MA,0.07,PTN,Pack
21111810,21059984,70,161172.1612,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9MA,0.0273,PTN,pack
80790729,21047815,530,2371.58411,COND BC840M61,Non AD conditioner,BC840M61-23 2.75FTH NaBz 0.6HA HR,1.8553,HR,On going
80790728,21047815,280,3366.745734,COND BC840M61,Non AD conditioner,BC840M61-23 2.75FTH NaBz 0.6HA HR,1.3069,HR,On going
80790743,21042832,530,2371.58411,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS NaBz 0.7SC HR,1.8553,HR,On going
80790731,21042832,280,3366.745734,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS NaBz 0.7SC HR,1.3069,HR,On going
80812853,20154050,650,1493.804108,SHM BC188S,PO shampoo,BC188 S07X4000 0.5PO 1.1DC HS,2.9455,HS,HKTW
80768735,21008515,310,3040.984173,SHM BC177G,PO shampoo,BC177 G1XJ152000 0.9LZ VS,1.4469,VS,On going
80810105,20159980,530,3664.223851,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G23 KTN 1.0BTO PNT,1.2008,PTN,HKTW
80721977,90148173,1280,1517.136749,SHM BC156OG,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,2.9002,HS,On going
80814096,21008380,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,2.2657,HS,On going
80814094,21008380,930,2088.178065,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,2.1071,HS,GBU
80814089,20178683,200,2427.586207,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,1.8125,HS,On going
80815648,20178683,430,2258.147293,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,1.9485,HS,On going
80814063,20178683,670,1449.227628,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,3.0361,HS,On going
80814734,21008380,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,3.3986,HS,On going
80814079,20178683,1280,1517.189062,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,2.9001,HS,On going
80814737,90288239,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,3.3986,HS,On going
80814739,20178683,750,1294.650739,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,3.3986,HS,On going
80814081,90169500,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,1.8125,HS,On going
80814085,90288138,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300121 0.5PO 0.75VA HS,1.8125,HS,On going
80814077,90288239,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,1.8125,HS,On going
80814098,90167254,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,1.8125,HS,On going
80814097,21008380,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,1.8125,HS,On going
80810107,20171348,530,3664.223851,SHM BC189T,Non AD shampoo,BC189T A20NP1510G05 KTN 0.25M 1.1MT PNT,1.2008,PTN,HKTW
80814353,20178683,500,1942.004678,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,2.2657,HS,Pack
80815645,90169500,430,2258.147293,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,1.9485,HS,On going
80813619,21127223,200,2427.452278,SHM BC189Hd,Non AD shampoo,BC189Hd Q20R40G10S08 0.8GS PNT,1.8126,PTN,On going
80815642,21008380,430,2258.147293,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,1.9485,HS,On going
80815643,90167254,430,2258.147293,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,1.9485,HS,On going
80815644,90291266,430,2258.147293,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,1.9485,HS,On going
80815647,90288239,430,2258.147293,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,1.9485,HS,On going
80815649,90298879,430,2258.147293,SHM BC156OF,AD shampoo,BC156o F1RT300104 0.5PO 1.1CMM HS,1.9485,HS,On going
80815646,90288138,430,2258.147293,SHM BC156OF,AD shampoo,BC156o F1RT300121 0.5PO 0.75VA HS,1.9485,HS,On going
80814086,90291266,200,2427.452278,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,1.8126,HS,On going
80814733,90169500,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,3.3986,HS,On going
80814735,90167254,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,3.3986,HS,On going
80814095,20178683,1000,1942.004678,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,2.2657,HS,On going
80813632,21141975,200,4713.444028,COND BC840M68,Non AD conditioner,BC840 M68-25 4.1TFS NaBz 0.8GS PNT,0.9335,PTN,On going
80812167,21078663,750,1294.650739,SHM BC109 ,Clear shampoo,BC109s P1905X095 NaSal 0.475FR PNT,3.3986,PTN,On going
21157634,20178683,650,17922.60692,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,0.2455,HS,Pack
21172442,21008380,650,17922.60692,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,0.2455,HS,Pack
21162690,90288239,650,17922.60692,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,0.2455,HS,Pack
21181021,20178683,430,27110.28959,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,0.1623,HS,Pack
80813642,21127236,400,3534.988351,COND BC840SC120,Non AD conditioner,BC840 Sc120-25 2.5TAS NaBz 0.8GS PNT,1.2447,PTN,On going
21181022,21008380,430,27110.28959,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,0.1623,HS,Pack
80814090,90288239,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,2.2657,HS,On going
80813630,21141983,400,3534.988351,COND BC840M68,Non AD conditioner,BC840 M68-25 4.0TFS NaBz 0.8GS PNT,1.2447,PTN,On going
80813644,21137064,750,1294.650739,SHM BC189Hd,Non AD shampoo,BC189Hd Q20R40G10S07 0.7GS PNT,3.3986,PTN,On going
21167440,21008380,500,23305.08475,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,0.1888,HS,Pack
80812157,21118334,530,1832.035641,SHM BC109 ,Clear shampoo,BC109s P1905X095 NaSal 0.8SC PNT,2.4017,PTN,On going
80813640,21141983,750,2513.854768,COND BC840M68,Non AD conditioner,BC840 M68-25 4.0TFS NaBz 0.8GS PNT,1.7503,PTN,On going
80813639,21141983,500,1885.418006,COND BC840M68,Non AD conditioner,BC840 M68-25 4.0TFS NaBz 0.8GS PNT,2.3337,PTN,On going
21172345,20178683,500,23305.08475,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,0.1888,HS,Pack
21178234,21008380,80,141479.0997,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,0.0311,HS,Pack
80814072,21008380,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,0.725,HS,FGOI
21158283,20178683,680,17133.95639,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,0.2568,HS,Pack
21173113,21008380,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,0.2568,HS,Pack
80808851,21042832,530,2371.58411,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS NaBz 0.7SC HR,1.8553,HR,HKTW
80808848,21009419,530,2371.58411,COND BC840M61,Non AD conditioner,BC840 M61-23 3.0FTH NaBz 0.6Americana HR,1.8553,HR,HKTW
21166908,90167254,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,0.2643,HS,Pack
21178540,21008380,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,0.2643,HS,Pack
80813635,21127223,750,1294.650739,SHM BC189Hd,Non AD shampoo,BC189Hd Q20R40G10S08 0.8GS PNT,3.3986,PTN,On going
80813620,21127223,1000,1942.004678,SHM BC189Hd,Non AD shampoo,BC189Hd Q20R40G10S08 0.8GS PNT,2.2657,PTN,On going
80813636,21141975,400,3534.988351,COND BC840M68,Non AD conditioner,BC840 M68-25 4.1TFS NaBz 0.8GS PNT,1.2447,PTN,On going
80814088,90298879,200,2427.586207,SHM BC156OF,AD shampoo,BC156o F1RT300104 0.5PO 1.1CMM HS,1.8125,HS,On going
80814064,90167254,670,1449.227628,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,3.0361,HS,On going
80808852,21052767,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 0.5PO NaSal 0.8OB HR,1.8553,HR,HKTW
80808849,21038926,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 0.5PO NaSal 0.8OB HR,1.8553,HR,HKTW
80808855,21032813,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 0.5PO NaSal 0.7SC HR,1.8553,HR,HKTW
80808853,21032816,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 0.3PO NaSal 0.6HA HR,1.8553,HR,HKTW
80808856,21047815,530,2371.58411,COND BC840M61,Non AD conditioner,BC840M61-23 2.75FTH NaBz 0.6HA HR,1.8553,HR,HKTW
21172346,90167254,500,23305.08475,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,0.1888,HS,Pack
21179723,90169500,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,0.2568,HS,Pack
21156898,20178683,80,141479.0997,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,0.0311,HS,Pack
80814073,20178683,80,6068.965517,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,0.725,HS,FGOI
80814738,90298879,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300104 0.5PO 1.1CMM HS,3.3986,HS,On going
80814069,90169500,670,1449.227628,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,3.0361,HS,On going
80814092,90169500,930,2088.178065,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,2.1071,HS,GBU
80814091,90167254,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,2.2657,HS,On going
80814071,21008380,1200,1618.301519,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,2.7189,HS,On going
80814074,20178683,1200,1618.301519,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,2.7189,HS,On going
80814061,90169500,1200,1618.301519,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,2.7189,HS,On going
80814070,21008380,670,1449.227628,SHM BC156OF,AD shampoo,BC156o F+1RT300106 0.5PO 1.7JPM HS,3.0361,HS,On going
80814065,90288239,670,1449.227628,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,3.0361,HS,On going
21162141,20178683,700,16647.74877,SHM BC188H,PO shampoo,BC188H S+2N40S20 0.5PO 1.3GP PNK,0.2643,HS,Pack
80814736,90288138,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300121 0.5PO 0.75VA HS,3.3986,HS,On going
80814732,90291266,750,1294.650739,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,3.3986,HS,On going
80813627,21141975,500,1885.418006,COND BC840M68,Non AD conditioner,BC840 M68-25 4.1TFS NaBz 0.8GS PNT,2.3337,PTN,On going
80813626,90464173,750,1294.650739,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48048 0.45C 0.57FR PN,3.3986,PTN,On going
21162140,90169500,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,0.2643,HS,Pack
21157649,90167254,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,0.2568,HS,Pack
21213505,20111636,650,17405.06329,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,0.2528,PTN,Pack
80813618,90454578,750,1294.650739,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48067 0.45C 0.57FR PN,3.3986,PTN,On going
80820461,21161321,400,4713.444028,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7Mont Blanc RJ,0.9335,EC,On going
80820467,21166117,400,4713.444028,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7Mont Blanc RJ,0.9335,EC,On going
80812166,90469318,750,1294.650739,SHM BC109 ,Clear shampoo,BC109s P29R19D019 0.475FR PNT,3.3986,PTN,On going
80813608,20111636,750,1294.650739,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,3.3986,PTN,On going
80813615,20111636,400,2427.452278,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,1.8126,PTN,On going
80820464,21161158,400,2427.452278,SHM BC156CF,Climbazole shampoo,BC156c F1RT300120 0.45C 0.7Mont Blanc RJ,1.8126,EC,On going
80820459,21170860,400,2427.452278,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7Mont Blanc RJ,1.8126,EC,On going
